,Image_File,Label
391,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_67.jpg,1
394,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_79.jpg,1
395,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_116.jpg,1
396,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_220.jpg,1
397,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_340.jpg,1
398,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_171.jpg,1
399,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_145.jpg,1
400,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_1.jpg,1
401,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_150.jpg,1
403,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_181.jpg,1
405,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_148.jpg,1
406,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_241.jpg,1
407,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_110.jpg,1
408,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_8.jpg,1
409,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_298.jpg,1
410,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_330.jpg,1
411,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_267.jpg,1
412,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_353.jpg,1
414,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_305.jpg,1
416,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_102.jpg,1
418,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_114.jpg,1
421,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_144.jpg,1
422,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_279.jpg,1
423,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_146.jpg,1
424,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_100.png,1
425,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_103.jpg,1
426,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_68.jpg,1
427,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_95.jpeg,1
428,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_152.jpg,1
429,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_222.jpeg,1
430,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_57.jpg,1
431,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_134.jpg,1
432,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_315.jpg,1
433,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_242.jpg,1
434,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_29.jpg,1
435,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_127.jpg,1
437,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_347.jpg,1
438,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_22.jpg,1
439,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_72.jpg,1
442,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_223.jpg,1
443,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_266.jpg,1
444,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_7.jpg,1
445,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_265.jpg,1
446,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_165.jpg,1
447,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_53.png,1
448,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_215.png,1
449,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_147.jpg,1
450,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_314.jpg,1
451,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_163.jpg,1
452,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_86.jpg,1
453,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_238.jpg,1
454,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_195.jpg,1
455,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_115.png,1
456,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_275.jpg,1
457,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_306.jpg,1
458,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_319.jpg,1
459,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_161.jpg,1
460,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_88.png,1
461,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_61.png,1
462,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_244.jpg,1
463,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_185.jpg,1
464,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_74.jpeg,1
465,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_139.jpg,1
467,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_268.jpg,1
468,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_16.jpg,1
470,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_333.jpg,1
471,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_227.jpg,1
472,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_213.jpg,1
473,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_15.jpg,1
475,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_186.jpg,1
476,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_21.jpg,1
477,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_84.jpg,1
478,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_332.jpg,1
479,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_325.jpg,1
480,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_140.jpg,1
481,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_201.jpg,1
482,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_252.jpg,1
483,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_221.jpg,1
484,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_229.jpg,1
485,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_234.jpg,1
486,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_64.jpg,1
487,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_93.jpg,1
488,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_288.jpg,1
489,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_151.jpg,1
490,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_205.jpg,1
491,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_211.jpg,1
492,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_301.jpg,1
495,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_75.jpg,1
496,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_78.jpeg,1
498,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_202.jpg,1
499,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_81.jpg,1
500,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_42.jpg,1
501,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_174.jpg,1
504,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_18.png,1
505,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_297.jpg,1
506,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_63.jpg,1
507,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_179.jpg,1
508,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_237.jpg,1
509,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_28.jpg,1
510,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_200.jpg,1
511,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_336.jpg,1
512,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_167.jpg,1
516,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_240.png,1
517,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_99.jpg,1
518,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_280.jpg,1
519,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_255.jpg,1
520,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_162.jpg,1
521,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_41.png,1
522,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_49.png,1
523,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_55.jpg,1
524,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_37.jpg,1
525,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_261.jpg,1
526,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_133.jpg,1
527,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_274.jpg,1
528,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_143.jpg,1
529,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_316.jpg,1
530,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_172.jpg,1
531,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_121.jpg,1
532,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_128.jpg,1
533,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_289.jpg,1
534,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_156.jpg,1
535,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_51.jpg,1
537,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_203.jpg,1
538,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_341.jpg,1
539,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_69.png,1
542,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_82.jpg,1
543,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_76.png,1
546,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_109.jpg,1
547,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_184.jpg,1
548,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_113.jpg,1
550,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_46.jpg,1
551,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_125.jpg,1
552,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_52.jpg,1
553,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_119.jpg,1
554,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_328.jpg,1
556,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_233.jpg,1
557,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_117.jpg,1
558,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_77.jpg,1
560,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_90.jpg,1
561,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_349.jpg,1
562,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_283.jpg,1
563,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_310.jpg,1
564,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_209.jpg,1
565,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_54.png,1
566,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_104.jpg,1
567,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_131.jpg,1
568,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_259.jpg,1
569,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_194.jpg,1
570,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_321.jpg,1
572,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_83.jpg,1
573,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_27.jpg,1
575,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_218.jpg,1
576,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_17.jpg,1
577,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_70.jpeg,1
578,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_59.jpg,1
579,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_157.jpeg,1
581,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_73.png,1
582,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_5.jpg,1
584,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_160.jpg,1
585,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_98.jpg,1
587,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_158.jpg,1
588,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_149.jpg,1
589,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_91.jpg,1
590,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_189.jpg,1
591,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_182.jpg,1
592,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_130.jpg,1
593,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_329.jpg,1
594,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_155.jpg,1
596,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_30.jpg,1
597,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_307.png,1
598,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_12.png,1
599,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_108.jpg,1
600,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_300.jpg,1
601,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_248.jpg,1
602,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_256.jpg,1
604,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_97.png,1
605,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_11.jpg,1
606,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_304.jpg,1
607,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_294.jpg,1
609,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_271.jpg,1
611,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_327.jpg,1
612,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_94.png,1
613,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_199.jpg,1
614,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_71.jpg,1
615,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_112.png,1
616,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_62.jpg,1
617,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_14.jpg,1
618,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_166.jpeg,1
620,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_299.jpg,1
622,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_101.jpg,1
623,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_47.,1
624,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_351.jpg,1
625,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_0.jpg,1
626,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_236.jpg,1
627,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_191.jpg,1
628,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_296.jpg,1
629,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_50.jpg,1
630,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_170.jpg,1
631,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_105.jpg,1
632,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_176.jpg,1
635,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_96.jpg,1
636,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_260.jpg,1
638,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_35.jpg,1
639,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_106.jpg,1
641,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_258.jpg,1
642,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_224.jpg,1
643,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_348.jpg,1
644,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_263.jpg,1
646,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_231.jpg,1
647,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_132.jpeg,1
648,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_212.png,1
649,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_164.jpg,1
650,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_142.png,1
651,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_346.png,1
652,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_87.jpg,1
654,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_281.jpg,1
656,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_272.jpg,1
657,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_66.png,1
658,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_339.jpg,1
659,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_253.jpg,1
660,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_168.jpg,1
661,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_190.jpg,1
662,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_111.jpg,1
663,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_334.jpg,1
664,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_208.jpg,1
665,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_326.jpg,1
667,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_235.jpg,1
670,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_177.jpg,1
672,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_262.jpg,1
673,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_219.jpg,1
674,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_251.jpg,1
677,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_13.jpg,1
678,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_193.jpg,1
679,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_250.jpg,1
680,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_26.jpg,1
681,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_331.jpg,1
682,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_135.jpg,1
683,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_273.jpg,1
684,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_217.png,1
686,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_80.jpg,1
687,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_188.png,1
688,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_36.jpg,1
689,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_23.jpg,1
690,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_19.jpg,1
692,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_60.jpg,1
693,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_6.jpg,1
694,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_270.jpg,1
695,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_312.jpg,1
696,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_197.jpg,1
697,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_180.jpg,1
698,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_159.jpg,1
699,/home/nan/sneaker_ai/screened_data/air_jordan_2/air_jordan_2_232.jpg,1
700,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_34.jpg,2
701,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_88.jpg,2
702,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_5.jpg,2
703,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_81.jpg,2
706,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_392.jpg,2
707,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_345.jpg,2
708,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_277.jpg,2
709,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_349.jpg,2
710,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_378.jpg,2
712,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_136.jpg,2
713,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_366.png,2
714,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_182.png,2
715,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_348.jpg,2
716,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_105.jpg,2
718,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_212.jpg,2
719,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_266.jpg,2
720,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_272.jpg,2
721,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_328.jpg,2
722,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_123.jpg,2
723,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_63.jpg,2
724,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_238.jpg,2
728,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_94.png,2
729,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_70.jpg,2
730,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_45.png,2
731,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_218.jpg,2
732,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_166.png,2
734,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_169.jpg,2
735,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_1.jpg,2
736,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_19.jpg,2
738,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_347.jpg,2
739,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_227.jpg,2
740,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_395.jpg,2
742,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_39.jpg,2
743,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_177.jpg,2
744,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_195.jpg,2
745,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_143.jpg,2
746,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_325.png,2
748,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_297.jpg,2
750,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_229.jpg,2
751,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_370.jpg,2
753,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_298.jpg,2
754,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_285.jpg,2
755,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_337.jpg,2
756,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_161.jpg,2
757,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_254.jpg,2
758,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_10.jpg,2
759,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_262.jpg,2
761,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_223.png,2
762,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_307.png,2
763,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_324.jpg,2
765,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_22.jpg,2
766,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_148.jpg,2
767,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_290.png,2
768,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_124.jpg,2
769,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_180.jpg,2
770,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_132.png,2
771,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_368.jpg,2
772,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_108.,2
773,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_289.jpg,2
774,/home/nan/sneaker_ai/screened_data/air_jordan_3/air_jordan_3_306.jpg,2
